web-scraper-order,web-scraper-start-url,movies,
"1525943565-19842","https://bechdeltest.com/?list=all","Bienvenue chez les Ch'tis","null"
"1525943565-20315","https://bechdeltest.com/?list=all","Yobi, the Five-Tailed Fox (Cheon-nyeon-yeo-woo-yeo-woo-bi)","null"
"1525943565-24132","https://bechdeltest.com/?list=all","Judo Saga (Sanshiro Sugata)","null"
"1525943565-22141","https://bechdeltest.com/?list=all","The Usual Suspects","null"
"1525943565-21533","https://bechdeltest.com/?list=all","Scary Movie","null"
"1525943565-22191","https://bechdeltest.com/?list=all","Interview with the Vampire","null"
"1525943565-20880","https://bechdeltest.com/?list=all","Nina","null"
"1525943565-24059","https://bechdeltest.com/?list=all","Odd Man Out","null"
"1525943565-20882","https://bechdeltest.com/?list=all","North and South","null"
"1525943565-17622","https://bechdeltest.com/?list=all","Spotlight","null"
"1525943565-21273","https://bechdeltest.com/?list=all","Arachnid","null"
"1525943565-23211","https://bechdeltest.com/?list=all","Suspiria","null"
"1525943565-19667","https://bechdeltest.com/?list=all","Knowing","null"
"1525943565-24356","https://bechdeltest.com/?list=all","Grand Hotel","null"
"1525943565-18023","https://bechdeltest.com/?list=all","Walk of Shame","null"
"1525943565-17120","https://bechdeltest.com/?list=all","Almost Christmas","null"
"1525943565-21925","https://bechdeltest.com/?list=all","Wilde","null"
"1525943565-17910","https://bechdeltest.com/?list=all","My Father Must Die","null"
"1525943565-19907","https://bechdeltest.com/?list=all","French Film","null"
"1525943565-22832","https://bechdeltest.com/?list=all","Esperando la carroza","null"
"1525943565-22693","https://bechdeltest.com/?list=all","Beverly Hills Cop II","null"
"1525943565-24525","https://bechdeltest.com/?list=all","Le voyage a travers l'impossible","null"
"1525943565-18666","https://bechdeltest.com/?list=all","Out in the Dark","null"
"1525943565-17856","https://bechdeltest.com/?list=all","John Wick","null"
"1525943565-18426","https://bechdeltest.com/?list=all","White House Down","null"
"1525943565-22973","https://bechdeltest.com/?list=all","Trading Places","null"
"1525943565-17539","https://bechdeltest.com/?list=all","Liza, the fox fairy","null"
"1525943565-24165","https://bechdeltest.com/?list=all","Woman of the Year","null"
"1525943565-17881","https://bechdeltest.com/?list=all","Life Partners","null"
"1525943565-22537","https://bechdeltest.com/?list=all","Qin yong","null"
"1525943565-22418","https://bechdeltest.com/?list=all","Critters 3","null"
"1525943565-18677","https://bechdeltest.com/?list=all","People Like Us","null"
"1525943565-23952","https://bechdeltest.com/?list=all","Pickup on South Street","null"
"1525943565-17945","https://bechdeltest.com/?list=all","Planes: Fire & Rescue","null"
"1525943565-17555","https://bechdeltest.com/?list=all","The Man Who Knew Infinity","null"
"1525943565-17314","https://bechdeltest.com/?list=all","Prevenge","null"
"1525943565-23444","https://bechdeltest.com/?list=all","Tristana","null"
"1525943565-22118","https://bechdeltest.com/?list=all","Party Girl","null"
"1525943565-23285","https://bechdeltest.com/?list=all","Emmanuelle","null"
"1525943565-21043","https://bechdeltest.com/?list=all","The Mother","null"
"1525943565-22020","https://bechdeltest.com/?list=all","Sleepers","null"
"1525943565-18852","https://bechdeltest.com/?list=all","Carnage","null"
"1525943565-18312","https://bechdeltest.com/?list=all","The Numbers Station","null"
"1525943565-21905","https://bechdeltest.com/?list=all","The Postman","null"
"1525943565-21105","https://bechdeltest.com/?list=all","The Adventures of Pluto Nash","null"
"1525943565-20109","https://bechdeltest.com/?list=all","Black Water","null"
"1525943565-23966","https://bechdeltest.com/?list=all","High Noon","null"
"1525943565-20806","https://bechdeltest.com/?list=all","Crash","null"
"1525943565-16904","https://bechdeltest.com/?list=all","The Titan","null"
"1525943565-24111","https://bechdeltest.com/?list=all","I'll Be Seeing You","null"
"1525943565-21444","https://bechdeltest.com/?list=all","Boiler Room","null"
"1525943565-22455","https://bechdeltest.com/?list=all","Night on Earth","null"
"1525943565-21487","https://bechdeltest.com/?list=all","Is It Fall Yet","null"
"1525943565-24451","https://bechdeltest.com/?list=all","Stachka","null"
"1525943565-23137","https://bechdeltest.com/?list=all","My Brilliant Career","null"
"1525943565-22192","https://bechdeltest.com/?list=all","It Could Happen to You","null"
"1525943565-18599","https://bechdeltest.com/?list=all","Ill Manors","null"
"1525943565-20304","https://bechdeltest.com/?list=all","Watching the Detectives","null"
"1525943565-23174","https://bechdeltest.com/?list=all","Starcrash","null"
"1525943565-23685","https://bechdeltest.com/?list=all","Dr. No","null"
"1525943565-17698","https://bechdeltest.com/?list=all","Alexander and the Terrible, Horrible, No Good Very Bad Day","null"
"1525943565-20308","https://bechdeltest.com/?list=all","Whisper","null"
"1525943565-19991","https://bechdeltest.com/?list=all","Patrik, Age 1.5","null"
"1525943565-19679","https://bechdeltest.com/?list=all","Little Girl","null"
"1525943565-17613","https://bechdeltest.com/?list=all","Sicario","null"
"1525943565-18512","https://bechdeltest.com/?list=all","Cockneys vs Zombies","null"
"1525943565-21715","https://bechdeltest.com/?list=all","Dark Harbor","null"
"1525943565-24369","https://bechdeltest.com/?list=all","Thirteen Women","null"
"1525943565-21654","https://bechdeltest.com/?list=all","Redball","null"
"1525943565-18905","https://bechdeltest.com/?list=all","Free Men","null"
"1525943565-19334","https://bechdeltest.com/?list=all","Love in a puff","null"
"1525943565-20105","https://bechdeltest.com/?list=all","Bee Movie","null"
"1525943565-17033","https://bechdeltest.com/?list=all","Mudbound","null"
"1525943565-24316","https://bechdeltest.com/?list=all","Anne of Green Gables","null"
"1525943565-17285","https://bechdeltest.com/?list=all","Mr. Right","null"
"1525943565-20224","https://bechdeltest.com/?list=all","The Messengers","null"
"1525943565-21087","https://bechdeltest.com/?list=all","Underworld","null"
"1525943565-16942","https://bechdeltest.com/?list=all","Call Me by Your Name","null"
"1525943565-22188","https://bechdeltest.com/?list=all","I Like It Like That","null"
"1525943565-22050","https://bechdeltest.com/?list=all","Antonia's Line","null"
"1525943565-20234","https://bechdeltest.com/?list=all","Next","null"
"1525943565-19499","https://bechdeltest.com/?list=all","According to Greta","null"
"1525943565-19532","https://bechdeltest.com/?list=all","The Boondock Saints II: All Saints Day","null"
"1525943565-17023","https://bechdeltest.com/?list=all","Maria Bamford: Old Baby","null"
"1525943565-17658","https://bechdeltest.com/?list=all","Trumbo","null"
"1525943565-23900","https://bechdeltest.com/?list=all","This Island Earth","null"
"1525943565-17542","https://bechdeltest.com/?list=all","Long Way North","null"
"1525943565-19429","https://bechdeltest.com/?list=all","The Switch","null"
"1525943565-22335","https://bechdeltest.com/?list=all","What's Love Got to Do with It","null"
"1525943565-22395","https://bechdeltest.com/?list=all","Sister Act","null"
"1525943565-18243","https://bechdeltest.com/?list=all","Jack the Giant Slayer","null"
"1525943565-23424","https://bechdeltest.com/?list=all","Carry It On","null"
"1525943565-19210","https://bechdeltest.com/?list=all","The Clock","null"
"1525943565-24399","https://bechdeltest.com/?list=all","L'Age d'Or","null"
"1525943565-17806","https://bechdeltest.com/?list=all","God's Pocket","null"
"1525943565-22444","https://bechdeltest.com/?list=all","Life Stinks","null"
"1525943565-17623","https://bechdeltest.com/?list=all","Spy","null"
"1525943565-22901","https://bechdeltest.com/?list=all","The Ice Pirates","null"
"1525943565-17395","https://bechdeltest.com/?list=all","American Ultra","null"
"1525943565-23905","https://bechdeltest.com/?list=all","A Star Is Born","null"
"1525943565-19469","https://bechdeltest.com/?list=all","When in Rome","null"
"1525943565-19090","https://bechdeltest.com/?list=all","Super 8","null"
"1525943565-24438","https://bechdeltest.com/?list=all","Flesh and the Devil","null"
"1525943565-17222","https://bechdeltest.com/?list=all","Hunt for the Wilderpeople","null"
"1525943565-21598","https://bechdeltest.com/?list=all","But I'm a Cheerleader","null"
"1525943565-21346","https://bechdeltest.com/?list=all","Lara Croft: Tomb Raider","null"
"1525943565-17243","https://bechdeltest.com/?list=all","Kill Command","null"
"1525943565-18892","https://bechdeltest.com/?list=all","Exit Humanity","null"
"1525943565-22587","https://bechdeltest.com/?list=all","The Little Mermaid","null"
"1525943565-19363","https://bechdeltest.com/?list=all","Outside the Law","null"
"1525943565-20030","https://bechdeltest.com/?list=all","Speed Racer","null"
"1525943565-18270","https://bechdeltest.com/?list=all","Le week-end","null"
"1525943565-19350","https://bechdeltest.com/?list=all","My Soul to Take","null"
"1525943565-23823","https://bechdeltest.com/?list=all","Forty Guns","null"
"1525943565-18003","https://bechdeltest.com/?list=all","Top Five","null"
"1525943565-21754","https://bechdeltest.com/?list=all","Meet Joe Black","null"
"1525943565-24476","https://bechdeltest.com/?list=all","The Blot","null"
"1525943565-17196","https://bechdeltest.com/?list=all","The Finest Hours","null"
"1525943565-20591","https://bechdeltest.com/?list=all","C.R.A.Z.Y.","null"
"1525943565-24065","https://bechdeltest.com/?list=all","The Chase","null"
"1525943565-19295","https://bechdeltest.com/?list=all","I Will Follow","null"
"1525943565-23275","https://bechdeltest.com/?list=all","Black Christmas","null"
"1525943565-17812","https://bechdeltest.com/?list=all","Gotham","null"
"1525943565-20782","https://bechdeltest.com/?list=all","Banlieue 13","null"
"1525943565-22427","https://bechdeltest.com/?list=all","Europa","null"
"1525943565-21956","https://bechdeltest.com/?list=all","Eraser","null"
"1525943565-20964","https://bechdeltest.com/?list=all","Bruce Almighty","null"
"1525943565-24069","https://bechdeltest.com/?list=all","Dressed to Kill","null"
"1525943565-24442","https://bechdeltest.com/?list=all","The Temptress","null"
"1525943565-23143","https://bechdeltest.com/?list=all","Stalker","null"
"1525943565-20260","https://bechdeltest.com/?list=all","Salvation","null"
"1525943565-22166","https://bechdeltest.com/?list=all","D2: The Mighty Ducks","null"
"1525943565-22890","https://bechdeltest.com/?list=all","Blood Simple.","null"
"1525943565-23252","https://bechdeltest.com/?list=all","Ironiya sudby, ili S legkim parom!","null"
"1525943565-19349","https://bechdeltest.com/?list=all","My Babysitter's a Vampire","null"
"1525943565-17279","https://bechdeltest.com/?list=all","Monster High: Welcome to Monster High","null"
"1525943565-20237","https://bechdeltest.com/?list=all","No Reservations","null"
"1525943565-24313","https://bechdeltest.com/?list=all","The Riverside Murder","null"
"1525943565-17239","https://bechdeltest.com/?list=all","The Jungle Book","null"
"1525943565-24073","https://bechdeltest.com/?list=all","It's a Wonderful Life","null"
"1525943565-24064","https://bechdeltest.com/?list=all","The Big Sleep","null"
"1525943565-21338","https://bechdeltest.com/?list=all","Kairo","null"
"1525943565-19370","https://bechdeltest.com/?list=all","Please Give","null"
"1525943565-17984","https://bechdeltest.com/?list=all","Song of the Sea","null"
"1525943565-22275","https://bechdeltest.com/?list=all","Gekijô-ban - Bishôjo senshi Sêrâ Mûn R (Sailor Moon R the Movie: The Promise of the Rose)","null"
"1525943565-23781","https://bechdeltest.com/?list=all","The Nun's Story","null"
"1525943565-19899","https://bechdeltest.com/?list=all","Fashion","null"
"1525943565-18001","https://bechdeltest.com/?list=all","This Is Where I Leave You","null"
"1525943565-17483","https://bechdeltest.com/?list=all","The Good Dinosaur","null"
"1525943565-22662","https://bechdeltest.com/?list=all","Remando al viento [Rowing with the Wind]","null"
"1525943565-19537","https://bechdeltest.com/?list=all","Brief Interviews With Hideous Men","null"
"1525943565-20147","https://bechdeltest.com/?list=all","Eastern Promises","null"
"1525943565-17604","https://bechdeltest.com/?list=all","Roald Dahl's Esio Trot","null"
"1525943565-20316","https://bechdeltest.com/?list=all","Young People Fucking","null"
"1525943565-19425","https://bechdeltest.com/?list=all","Submarino","null"
"1525943565-19859","https://bechdeltest.com/?list=all","Changeling","null"
"1525943565-17654","https://bechdeltest.com/?list=all","Tomorrowland","null"
"1525943565-21293","https://bechdeltest.com/?list=all","Don't Say A Word","null"
"1525943565-19613","https://bechdeltest.com/?list=all","G.I. Joe: The Rise of Cobra","null"
"1525943565-18294","https://bechdeltest.com/?list=all","Maron","null"
"1525943565-19311","https://bechdeltest.com/?list=all","The Karate Kid","null"
"1525943565-20238","https://bechdeltest.com/?list=all","Norbit","null"
"1525943565-18686","https://bechdeltest.com/?list=all","Privacy","null"
"1525943565-18581","https://bechdeltest.com/?list=all","Hannah Arendt","null"
"1525943565-18221","https://bechdeltest.com/?list=all","House of Cards","null"
"1525943565-24358","https://bechdeltest.com/?list=all","I Am a Fugitive from a Chain Gang","null"
"1525943565-22921","https://bechdeltest.com/?list=all","Purple Rain","null"
"1525943565-24469","https://bechdeltest.com/?list=all","Häxan: Witchcraft Through the Ages","null"
"1525943565-23621","https://bechdeltest.com/?list=all","La tia Tula","null"
"1525943565-21667","https://bechdeltest.com/?list=all","The Straight Story","null"
"1525943565-20542","https://bechdeltest.com/?list=all","Times and Winds","null"
"1525943565-20297","https://bechdeltest.com/?list=all","Tricks","null"
"1525943565-18706","https://bechdeltest.com/?list=all","Safety Not Guaranteed","null"
"1525943565-19889","https://bechdeltest.com/?list=all","Eagle Eye","null"
"1525943565-23700","https://bechdeltest.com/?list=all","That Touch of Mink","null"
"1525943565-18829","https://bechdeltest.com/?list=all","Attenberg","null"
"1525943565-23002","https://bechdeltest.com/?list=all","Frances","null"
"1525943565-17329","https://bechdeltest.com/?list=all","Sausage Party","null"
